segment,channel,region,offer_type,age,days_since_last_activity,prior_30d_sessions,prior_30d_purchases,prior_30d_open_rate,discount_pct,offer_valid_days,local_hour,accepted
vip,email,NA,free_shipping,30.080105128633356,2.5530845815516203,5,0,0.3311053670366014,27.00438165801272,2,13,0
active,email,APAC,free_shipping,31.945931360848775,1.3790657368250951,12,1,0.35138737713277585,38.693466842429444,14,1,0
churn_risk,in_app,LATAM,percent_off,25.343530373907,2.618265587460355,6,2,0.20173744608661637,21.1015954175219,5,17,0
active,email,,percent_off,22.846169656737736,3.2533112760013028,8,4,0.25819850337752315,22.38877733596775,10,5,0
active,in_app,NA,bogo,,19.065364212975084,8,4,0.4325635143381798,14.683464464660425,1,13,0
active,sms,EU,percent_off,34.07629184411897,18.379695855754466,8,0,0.5121851821334448,22.587227469401853,5,7,0
active,email,NA,percent_off,33.33655186360667,8.18445041601321,7,1,0.03808688591841313,,10,13,0
vip,email,LATAM,percent_off,24.19374133321468,9.671096150407783,10,1,0.3915017104006307,32.90390175817717,1,12,0
active,push,NA,free_shipping,51.31838742841562,29.98560899620453,10,1,0.38054290343368435,7.432380463541708,7,0,0
churn_risk,email,NA,percent_off,33.03828566328261,28.636844335302335,7,0,,16.436993459162668,7,22,0
vip,email,APAC,loyalty_points,18.0,21.17023146411641,5,1,0.11748094214556705,21.008782597080096,14,12,0
active,push,NA,percent_off,37.03406012183995,5.626108512327219,4,0,0.06753228151608971,22.364051516594678,3,9,0
vip,email,NA,free_shipping,25.593867807295396,5.478935930457686,7,1,0.13305083694151257,39.80393206743483,7,5,0
active,email,EU,percent_off,44.01917358920364,26.25851044742155,4,2,0.2352842466828752,13.239250809436886,7,23,0
vip,push,EU,loyalty_points,45.42274786869774,31.327853561030786,8,3,0.20532481557263774,1.163310832196558,10,2,0
churn_risk,push,EU,percent_off,44.152271493802836,19.22089014790283,3,2,0.23969636642448683,27.931622078358636,3,12,0
new,email,EU,percent_off,28.92452403923696,16.983044537009743,6,1,0.2529853268732083,39.60123690091943,5,5,0
vip,email,NA,percent_off,32.75811814693057,9.801798464383001,8,0,0.5247963862622907,21.212081451691436,1,12,0
active,email,NA,percent_off,36.73466184251669,4.955948928295793,10,2,0.3014434404754816,33.38554994569959,7,7,1
active,email,NA,bogo,43.81927449070993,3.303234216286538,5,2,,33.18803943565388,2,13,1
active,push,LATAM,free_shipping,22.584714931642466,1.8145960983775429,8,2,0.6605944860872974,11.60251070515911,14,8,0
new,push,NA,percent_off,35.02768555054034,15.632344397916725,8,1,0.11654608951350325,29.7768715200865,5,15,0
active,push,NA,free_shipping,54.54715232901701,18.00586231104054,8,1,0.3866389831806345,8.565045820046112,5,16,0
churn_risk,email,LATAM,free_shipping,28.110670365389616,5.330069289451673,4,1,0.06263262861106565,13.096196280405259,14,12,0
new,email,LATAM,loyalty_points,33.71322153464652,0.07271415435335085,5,0,0.17933247223482654,27.458428188043932,2,18,1
active,email,APAC,percent_off,62.74836310427894,33.48341820656385,6,0,0.3594439233075711,11.301193279460946,5,10,0
new,email,NA,percent_off,,6.895611808171313,4,0,0.09275429880086088,23.145455024296467,3,10,0
active,email,EU,percent_off,18.0,44.07184458259647,6,0,0.292129719604422,19.45425986800889,14,8,0
churn_risk,email,NA,percent_off,33.368813085474095,13.574601545512868,5,2,0.2522712906753136,10.42931486366584,10,12,0
churn_risk,email,APAC,bogo,52.4022251100381,1.588855140049065,5,1,0.26715530827507705,14.972233482061778,7,0,0
vip,push,NA,bogo,45.62386059495612,4.75126726156717,5,0,0.561948513067755,6.971909797506994,10,7,1
active,push,NA,percent_off,23.223398788789748,12.84205475567752,9,1,0.17751405070522755,,10,7,0
active,push,NA,free_shipping,38.569341850847536,12.572274915230246,4,1,0.14039692307807025,6.5167702089643065,5,2,0
vip,email,NA,percent_off,32.06570664104135,3.1673588289073757,7,0,0.19182547478450002,7.884884693742018,5,8,0
churn_risk,in_app,EU,percent_off,42.932371009924736,2.3355020424160657,9,0,0.24822129673944981,8.382539250142791,7,16,0
active,sms,APAC,percent_off,27.23062822907514,3.888680975610284,3,1,0.4973629605605732,19.936435521838124,3,11,0
active,email,EU,bogo,39.43969473446739,18.551473397356386,10,2,0.12271176412401563,10.791176780658358,2,23,0
vip,push,NA,free_shipping,55.012781057355326,3.3228017009660964,9,1,0.14844509732213787,20.628656286992275,5,23,0
churn_risk,in_app,APAC,free_shipping,18.0,14.519114874159223,3,2,0.39410987336101816,17.87183488415032,2,14,0
active,email,NA,loyalty_points,40.521818536625084,24.48261395247929,7,0,0.059989950296013464,35.56714266144925,1,10,0
churn_risk,email,NA,free_shipping,48.50973781488422,5.96351333854654,7,3,0.1771213358371128,10.53761841806644,10,6,1
new,email,NA,percent_off,18.0,0.08422334469668294,5,1,0.1578269365274947,33.113350821392714,7,6,0
active,email,NA,percent_off,26.073434575497018,1.8372230716993445,2,1,0.2475228560585821,7.03428785696242,7,10,1
active,email,NA,loyalty_points,29.6692599690012,4.485798600020578,5,1,0.4847802827165307,5.914634736403141,7,7,1
new,in_app,NA,free_shipping,,2.5279742683263917,7,2,0.09334925399088799,24.36882332138527,7,14,0
new,push,LATAM,free_shipping,25.13604970235076,4.1016656740913,3,1,0.3851048066489857,0.0,5,12,0
new,email,LATAM,free_shipping,29.87782789206941,9.424254480845851,6,3,0.09037508571854004,20.160287881382104,5,7,0
active,push,NA,percent_off,43.36864327294997,0.25567774831168966,5,1,0.23388582255269114,15.19787596014146,5,8,1
churn_risk,push,NA,free_shipping,50.36417555872686,0.7972870382534878,5,2,0.29622783186669066,15.750257560103991,14,11,0
vip,email,NA,percent_off,48.32919495833019,23.233601322489235,8,1,0.21742574351688734,6.5184173158979135,1,8,0
active,email,NA,percent_off,44.93180924132447,8.865764123953028,3,1,0.6211187790452494,24.27790298971954,7,21,0
active,in_app,NA,percent_off,54.15326602432337,32.898869858000005,7,2,0.31145154130799385,26.863604038318442,1,8,0
vip,push,NA,bogo,56.344604091455224,0.03937183092529216,5,0,0.2562730963547677,11.732157465360844,10,14,0
new,email,EU,bogo,35.82665028737308,0.0018144207736139604,6,3,0.20503290979972624,15.93945090851148,10,22,1
churn_risk,email,EU,bogo,49.74061781244017,16.146279954440736,5,0,0.24414792087443424,14.076211315196485,14,10,0
churn_risk,email,NA,bogo,38.663111183740064,7.760952024026922,7,1,0.04619547044966623,4.656353124655004,2,6,0
new,email,APAC,percent_off,31.62137052261362,29.412791017309335,11,0,0.271473441834198,10.397373859451578,5,10,0
churn_risk,email,APAC,percent_off,,18.534141303917785,8,0,,6.8713239871637395,14,14,0
churn_risk,push,NA,free_shipping,45.13769212415856,8.413248950551456,3,1,0.4781835449223455,22.33834073697694,3,22,1
new,email,NA,free_shipping,50.1215028161069,7.813104363391334,4,3,0.3438291673547599,25.26634831508408,7,8,0
new,email,LATAM,bogo,40.384998016669385,20.00356027953823,4,0,0.3694562902156893,10.431907835641514,7,4,0
new,email,EU,free_shipping,29.643583265623793,19.537723684633278,4,0,0.3167791111635929,4.217078420062618,14,1,0
active,email,NA,bogo,28.615731805894697,3.8912366956167457,7,1,0.19000664875169393,34.08918802488951,14,22,1
active,in_app,EU,percent_off,18.0,13.473760392641115,2,2,0.27813016615515507,16.485261414460233,7,17,0
active,email,NA,percent_off,37.97027435138297,12.367034334816086,9,3,0.227981532694405,17.58157180070055,14,10,0
active,push,EU,percent_off,37.22181853170022,23.262347356780612,7,1,0.6654008636441445,5.791224308916064,7,2,0
vip,email,NA,free_shipping,,24.352244539674476,5,2,0.38272260864620805,18.461710809517616,10,4,0
active,email,NA,bogo,39.20415412604582,3.748298747500763,6,2,0.08939992453427542,11.981640129535693,5,12,1
new,push,,percent_off,39.019666987129625,25.417435441876226,5,1,0.5227969848520326,7.115725206318627,14,19,1
active,email,EU,bogo,18.0,31.014780886867822,4,2,0.26933090746511973,25.657245668405167,3,23,0
active,push,NA,loyalty_points,30.460816244762135,1.3935079031772306,2,1,0.37220539996809504,35.61044205494035,5,8,0
active,email,NA,percent_off,49.4995029050823,10.232643023263638,8,1,0.12645223780692746,,5,22,0
active,push,NA,loyalty_points,27.035014235426534,6.8822819377277895,8,1,0.5343625134395433,14.282273695680919,10,18,1
new,push,NA,loyalty_points,34.19405850765017,6.169667345816801,6,0,0.3419868790950662,5.004323503930539,10,15,0
churn_risk,push,NA,free_shipping,35.76502484800303,14.64242118499584,6,2,,15.896078708653876,5,11,0
vip,push,EU,free_shipping,33.71030185112778,1.6651926319948218,9,0,0.23713541823697654,18.3343945009514,5,5,0
active,push,NA,percent_off,41.575744542634354,20.57396895010401,11,2,0.1863149475086924,20.891828579974355,3,10,0
active,in_app,EU,percent_off,44.287438738774995,0.32351512250528325,5,1,0.0679309874899762,42.45765020021139,14,20,0
active,email,APAC,loyalty_points,47.910409597558655,10.361557949521645,4,2,0.3365070692405041,,1,22,0
churn_risk,push,NA,percent_off,30.551522789744592,3.064282475810117,9,2,0.20579306347744147,8.180297082153228,14,13,1
active,email,EU,percent_off,39.76253266154873,13.212263365791141,7,3,0.3450209700084925,12.173468144996935,7,20,0
vip,email,LATAM,percent_off,43.23812216008374,8.944201664159337,9,2,0.1979776546055774,12.461181791219715,1,17,0
active,email,NA,free_shipping,32.69833224997859,99.63616230733791,8,1,0.372716616760055,8.931049681935377,10,1,0
active,in_app,LATAM,percent_off,26.089221353717786,23.79409903219845,4,2,0.2484246642835582,5.562884593429736,7,15,0
active,email,EU,percent_off,35.57936005760661,4.925118101141035,7,1,0.3390905944019853,15.389089654546055,14,17,0
vip,push,EU,free_shipping,27.33695315313101,9.021586939660683,5,1,0.16735557534410697,9.72204269127267,1,21,0
churn_risk,email,NA,bogo,26.25349096764373,4.589400886503873,7,3,0.053713506837996645,12.505278776663891,14,10,1
new,email,EU,bogo,36.42147298968716,15.658496698542477,5,1,0.6626185768880307,0.0,5,15,0
active,in_app,NA,percent_off,31.928520499549606,6.586757221115844,9,0,0.13599285590117197,8.02938285248218,5,21,0
active,email,EU,percent_off,35.93074084202805,1.471948846170366,9,1,0.34783463964390604,10.83619527189969,10,15,0
active,email,APAC,percent_off,18.0,12.97412161825416,5,1,0.27294929285537106,23.761092926511235,3,16,0
churn_risk,email,NA,bogo,32.06898157840009,0.1335206506744079,2,0,0.13315571248310476,16.028839914267866,2,5,0
churn_risk,push,NA,free_shipping,18.0,4.233733195323983,4,1,0.3349731999633451,34.50049985482183,5,8,0
churn_risk,email,NA,free_shipping,22.499828078999265,28.520344088098632,3,2,0.4732017090682163,,2,16,0
vip,email,NA,percent_off,33.021730933888094,1.186900654894156,4,4,0.5082198012424799,,7,14,0
active,push,APAC,loyalty_points,47.34434821232515,8.42445682265522,7,0,0.28250540673481944,16.57287067533114,1,1,1
churn_risk,email,NA,percent_off,39.9053594728362,19.022124336013118,0,3,0.12712773812484288,28.2166403384048,7,7,0
churn_risk,push,NA,percent_off,34.99304555039608,28.18381493048211,5,2,0.05371285609048304,29.744544974214236,7,3,0
active,email,,free_shipping,29.85580530955602,9.84735732690063,3,2,0.4749198315276044,11.61145501268506,5,18,0
churn_risk,email,APAC,percent_off,31.24348292621427,1.9952253061432512,6,0,0.2558034914028745,12.42969665486891,5,5,0
new,push,NA,free_shipping,48.36357117667494,33.93364944528868,4,4,0.3328533585207886,17.618514009906185,14,23,0
churn_risk,in_app,LATAM,percent_off,21.83016544212507,16.60000956237438,2,0,0.1576786270058759,9.790542554824965,7,14,0
active,push,EU,percent_off,26.019079133823062,6.043625572094845,4,0,0.2936578111970367,18.560482116961246,14,3,0
active,push,APAC,free_shipping,45.734309508538594,3.8918330392021607,8,1,0.4930116199538398,23.79712816788644,3,17,0
active,email,NA,percent_off,30.216801386280792,0.5867097993965797,6,2,,9.654908008151484,10,20,0
active,email,NA,percent_off,55.32994584717508,2.549873582894369,5,5,0.24584122256549487,20.066362636091764,7,17,0
new,email,NA,bogo,41.59769872369589,18.043491416558208,6,1,0.10354128810123313,12.817055025202531,14,7,0
new,in_app,NA,percent_off,46.70452769674629,1.379916211972344,8,1,0.6558151664758051,16.13096611478391,1,17,1
active,in_app,EU,free_shipping,18.0,1.6630445728682637,4,3,0.22452327235852979,6.36399132397065,10,7,1
active,sms,NA,free_shipping,45.65369285061253,2.6168677110464533,8,1,0.41329289181426654,10.789725092710029,7,9,0
churn_risk,email,NA,free_shipping,24.656713484261893,6.037101879196424,5,5,0.2925828778383506,16.726945175990647,14,10,0
vip,email,EU,percent_off,41.87341027265597,2.514899453977443,8,1,0.571647834229808,31.166617120300256,10,0,1
active,push,NA,bogo,29.999285692706483,28.158883133415593,3,1,0.10442377964884254,6.2895001892689315,2,11,0
churn_risk,push,NA,free_shipping,36.45083760416586,3.5752998511168865,4,0,0.2188094552392262,30.150647848005303,10,23,0
active,push,NA,percent_off,21.831466901810344,30.232130687552853,12,0,0.663614180972711,18.520479479216416,5,3,1
churn_risk,push,EU,percent_off,18.0,50.350963973295706,9,4,0.384362595219058,9.045864862685143,14,0,0
new,email,NA,free_shipping,35.656120735052305,16.868337162217102,5,1,0.21915757695095586,2.1337195572548815,7,7,0
active,email,EU,percent_off,30.7682011832446,0.08957822848816867,2,0,0.8147977933605544,27.5306584580785,1,18,1
active,email,NA,free_shipping,24.168248143161883,3.2935597984128506,5,1,0.1560170832970414,14.68866034905565,3,17,0
new,email,NA,percent_off,18.0,3.732774509279104,7,0,0.1709569944131649,25.151818990970916,14,23,0
churn_risk,email,APAC,free_shipping,,9.390420318139785,6,1,0.06422187243338665,20.293709854605375,10,5,0
churn_risk,email,EU,percent_off,39.75915153863614,2.069315457977033,6,1,,15.68516966480123,10,11,0
active,email,EU,loyalty_points,31.1942869769956,0.9643100831503028,8,1,0.28233976492771756,10.358203188757109,14,14,0
active,push,EU,percent_off,27.35748531191409,2.3282279567006903,5,0,0.34444312267495364,6.456500886368513,5,8,0
churn_risk,in_app,NA,loyalty_points,36.34092655331146,4.75839680862355,7,0,0.19020670795589686,24.83069392344821,2,7,0
churn_risk,in_app,APAC,percent_off,45.15844686325835,0.6055443542216361,9,0,0.5566498357335367,5.623232146366853,7,22,0
active,email,APAC,free_shipping,36.96523179612702,2.6083868125429026,8,1,0.2143052131191626,15.40074970597962,7,6,0
active,email,EU,free_shipping,29.12558074454832,2.200152487011508,4,1,0.47405103907729695,,14,5,0
active,email,LATAM,percent_off,57.45737344628356,17.75984264890078,8,2,0.29554595262349637,13.857030037770404,1,20,1
active,sms,NA,percent_off,27.00672049261029,2.229797509091651,7,1,0.09608969610819751,10.471417240048256,14,17,0
new,email,EU,loyalty_points,18.494060020156788,18.816069895087118,3,0,0.3978527060687319,10.66794360800468,7,9,0
active,email,LATAM,percent_off,35.09797201491566,8.51576230541126,5,0,0.5666859558524209,23.815387530123125,10,9,0
churn_risk,in_app,NA,free_shipping,31.18883135718797,17.018582044132767,12,0,0.01651402505371947,25.97347571960435,14,10,1
active,email,NA,percent_off,44.41803667603686,7.181833570126073,5,2,0.5399619354250613,11.960906972668203,14,21,0
vip,in_app,EU,free_shipping,28.210824398176236,27.75831484310291,8,1,0.2449862812806217,4.770033076068682,2,10,0
churn_risk,email,,percent_off,32.18330702796999,3.884166665938647,6,3,0.48255689261506457,24.948431944028776,10,23,0
vip,email,APAC,free_shipping,24.476554736349748,17.47065846722809,4,3,0.11717882410383794,28.019518140575748,10,0,0
new,email,NA,percent_off,,2.141197706759553,4,1,0.2115024570328231,11.126588581395799,1,6,0
churn_risk,in_app,EU,bogo,35.579269980024215,25.710563899586816,9,0,,9.109901181179266,7,18,0
new,in_app,NA,percent_off,30.97296760983707,0.34623810778125985,11,0,0.4226635402437618,14.693969273137924,5,8,1
active,push,NA,free_shipping,32.35010597291004,7.337393455277898,5,1,0.03236551585673878,10.493865292722877,1,15,0
active,email,APAC,percent_off,33.76558450927441,6.5627877456880155,5,2,0.10311003995402263,35.4785366950034,3,23,0
active,email,EU,percent_off,18.189029466546526,11.731315223218042,5,0,0.22810810144086,18.760074685352357,14,22,1
churn_risk,sms,NA,free_shipping,46.78979219732659,6.9778391909861766,5,2,0.2679633043374815,30.71613966940998,7,12,0
churn_risk,push,NA,percent_off,46.14431142914249,10.669322074493486,2,3,0.6138458000694794,50.935596765273004,5,8,0
new,push,EU,loyalty_points,34.44748428342941,23.740216702534507,7,0,0.05291725571099552,17.40713409317405,5,17,0
active,email,APAC,free_shipping,33.27190508161669,1.8382131095000154,6,0,0.5402550886712113,19.6598362414253,5,13,0
active,email,EU,bogo,23.03676185584593,3.3589054653343613,8,2,0.3989909210085025,35.107582525218874,2,10,0
active,email,EU,percent_off,53.00068458584674,19.483654194103927,5,0,0.15845050201386518,30.485661421081126,2,6,0
churn_risk,push,NA,free_shipping,50.3400002150093,3.1062432213097644,9,1,0.19630580636171568,18.803426350853663,7,22,0
active,in_app,APAC,percent_off,38.33834206749224,28.329436327529734,5,1,0.1753039253401225,12.58546407269495,5,20,0
vip,email,EU,free_shipping,43.02052895338768,9.339529741836877,3,1,0.1436543664466096,12.304366029252026,14,14,0
new,email,NA,percent_off,47.53529064680305,1.0249213232103447,5,0,0.44483280207405423,9.00284478121696,3,1,0
active,email,NA,percent_off,45.30217060412855,0.2505201201146763,6,0,0.148316146782126,3.4718719353772727,5,0,0
active,email,EU,percent_off,24.581855314065393,17.271511437888467,8,1,0.47145801366883483,6.408953051460134,10,0,0
active,in_app,APAC,loyalty_points,30.57760860535269,23.284575428611063,2,1,0.2543654532577023,19.847229328970286,1,16,0
active,email,EU,free_shipping,39.15000404533413,3.2911044230637554,7,0,0.40647269115803514,0.0,14,13,0
churn_risk,in_app,APAC,percent_off,36.236574255392966,3.3055627472496427,8,2,0.28969697311356335,18.958330769480227,3,23,0
churn_risk,push,NA,loyalty_points,42.283649759216445,36.97603208305448,9,2,0.6028056311225701,23.70467148837507,14,7,0
active,push,EU,percent_off,41.08097943291445,12.81189325885557,3,2,0.06576270880104772,28.198943615173423,14,16,0
active,in_app,APAC,free_shipping,36.716684610913006,2.20150966099867,4,0,0.33535284489821204,13.837365467353859,3,20,1
new,push,NA,free_shipping,18.0,7.143253175271289,5,0,0.7526320231809943,8.642624931927982,7,19,0
new,in_app,NA,free_shipping,46.90119906119915,28.95363740093581,6,1,0.3671329806070551,12.496620329074126,2,9,0
active,email,EU,percent_off,43.22939397323858,11.648145574342962,3,4,0.24960916938524935,34.49436314397832,14,8,0
new,push,LATAM,percent_off,56.76135541811318,6.280237186383545,1,1,0.5514950232259753,22.874408059233534,5,5,0
churn_risk,push,NA,free_shipping,28.747526558712618,1.9648266200020998,10,0,0.21033477544023416,,7,1,0
churn_risk,email,NA,percent_off,18.0,15.535606845220265,5,1,0.1051657038055515,14.729051384375492,7,10,0
vip,push,NA,percent_off,32.01506825604143,3.8815828841289965,6,2,0.15222542311424828,14.626327232539774,7,0,0
active,push,NA,free_shipping,39.02348372765049,10.014060264536253,3,1,0.06480647278016144,20.256056049194108,10,20,0
vip,in_app,NA,free_shipping,29.13757251954561,10.999695525690594,3,0,0.2623590630413355,32.199454253061,3,21,0
active,email,EU,percent_off,49.089730349013394,9.728298948223527,4,0,0.09936171174019759,22.63503411733991,3,23,0
active,push,APAC,percent_off,26.738465664105533,3.396200332493626,11,2,0.1445166350487798,23.315269529233063,5,8,0
vip,email,EU,percent_off,32.89026144190169,14.783307723853603,5,0,0.35136877616846673,13.11971846133827,2,13,0
active,push,NA,free_shipping,31.294110801238407,10.01791166356297,7,4,0.21328282889942873,12.083394768456348,2,19,0
new,email,APAC,free_shipping,64.51742605208105,6.203793081001266,4,0,0.1397058808658365,12.752302327681534,2,17,0
churn_risk,push,EU,free_shipping,24.033145738706846,0.6424657967022325,8,2,0.17726236399954867,32.323536621198414,3,23,0
vip,email,NA,free_shipping,40.421046183055225,4.828387323486631,6,1,0.33917603189236667,14.401542423158533,10,2,0
churn_risk,email,NA,free_shipping,20.786717443240374,5.214665037444289,8,0,0.1594621536782576,15.29071956181988,2,23,0
active,email,APAC,percent_off,,18.794435814048708,3,1,0.3814859334876692,12.054890228772887,10,8,0
active,email,EU,percent_off,23.500861019364205,8.64491496503856,6,2,0.40045882817491213,19.236742199805672,7,17,0
vip,push,EU,free_shipping,46.0993902176507,32.27996536468656,4,2,0.3823190757326295,18.993184068188988,14,0,0
new,in_app,NA,percent_off,43.989414773994135,16.670617396849593,4,3,0.26330617199800993,26.953480030588633,7,23,0
active,email,APAC,loyalty_points,36.98672282073601,9.266405401214767,8,2,,8.939106368389167,7,22,0
active,email,NA,loyalty_points,18.694275808827378,2.2198569054470965,9,2,0.0842014854131364,7.3220318410341125,10,0,0
active,email,APAC,bogo,33.41475267504254,2.9974422583598694,5,0,0.08940039525932451,19.407834345518825,3,20,0
active,push,EU,percent_off,30.654485261735523,2.0933745201335103,9,1,0.36815803527320345,10.750876856776472,7,15,1
new,email,NA,bogo,43.134321506720184,7.019065110877767,6,2,0.09266381340087197,16.036816263147685,2,0,0
new,email,NA,free_shipping,24.07262745876319,15.384288279912747,7,0,0.41393029849145596,24.396076811634206,3,2,0
active,email,NA,free_shipping,46.705676292676905,17.091684925497503,7,0,0.47102875814443373,29.438256845471855,7,10,0
new,email,NA,percent_off,,1.2131186684966493,4,1,0.3753973219182193,15.34719050991161,7,19,0
active,email,NA,free_shipping,18.88158979745578,8.22002536288245,7,2,0.3030432185930996,5.771977528641935,2,9,0
churn_risk,email,EU,free_shipping,31.58436611502238,7.880408555801107,7,1,0.5747674354088828,8.618710519151787,5,21,0
active,push,EU,percent_off,33.43530983133236,6.933988177028574,8,0,0.034235490261224064,23.957332946059665,5,12,0
active,push,EU,percent_off,45.06542645295708,4.300963126564443,1,1,0.522050045767861,22.716367818522684,10,4,0
vip,email,EU,bogo,26.44497259556541,7.750768412002816,12,2,0.3794463890079441,12.393052304828078,5,23,0
new,push,APAC,percent_off,36.28364586194465,8.723096758845074,4,0,0.17809079150582385,17.279035030660097,3,7,0
active,email,LATAM,percent_off,46.089643705527976,10.98637723678143,4,3,0.30435786802697284,31.59344809607811,1,0,0
active,in_app,NA,percent_off,36.76396244221526,5.685540904189321,5,1,0.5705476837183412,41.66072831996724,3,9,0
churn_risk,email,EU,loyalty_points,18.0,34.82704205497251,4,1,0.3488702772123153,32.67095644208512,14,15,0
vip,push,NA,percent_off,,4.965088622264108,5,0,0.294587078174726,12.699248514301713,7,5,0
vip,push,NA,percent_off,43.94655644297576,27.05136000084719,6,1,0.10959899748879862,23.686595850946688,7,5,0
churn_risk,email,EU,percent_off,42.57313015532233,19.388702764860632,5,1,0.12243802734893011,23.240746577759207,14,11,0
new,in_app,NA,free_shipping,18.0,7.511935853926536,3,2,0.6944977336735751,20.912093970724786,7,23,0
new,email,APAC,free_shipping,36.20811569671172,8.229588047977314,6,4,0.11919586583851634,2.4297266253653333,5,15,0
active,push,NA,free_shipping,44.40605016750217,24.469880345077705,8,1,0.3702355750701736,17.284308145719372,3,20,0
new,email,NA,free_shipping,39.92816936975691,8.144424363360338,10,1,0.25837194860049467,18.538387918346263,2,4,0
churn_risk,email,APAC,bogo,41.18932496419963,13.64996794092713,8,2,0.5668481301815007,6.926632218780011,10,18,1
active,push,NA,percent_off,56.68548062544325,19.88482693840788,7,2,0.5060671440307559,26.557187932078506,10,20,0
new,email,NA,free_shipping,,28.61611688478834,3,0,0.1542942652339115,9.2380445110641,5,20,0
churn_risk,email,NA,percent_off,37.3525419961731,2.953325852485773,13,2,0.04110000411879026,13.910293583818078,10,3,0
new,email,LATAM,free_shipping,23.66554937289942,44.44342038142754,10,2,0.23279627082662388,23.011860680695463,10,1,0
active,push,,percent_off,27.018617647436297,40.343801888016415,5,0,0.242024820314632,4.810901188206104,14,22,0
active,email,NA,loyalty_points,30.348283383544757,4.234841383855309,4,2,0.3897470412095407,,5,4,0
active,email,APAC,bogo,43.3469822252926,11.41456561967983,8,1,0.3551872207003458,15.439017140138407,1,12,0
active,push,EU,bogo,25.776303424916165,0.5766514019917832,9,1,0.1726028979632897,30.276186118086652,2,22,1
new,email,APAC,bogo,47.5808539856187,2.204584029371604,5,2,0.07437436047747897,15.177026988237326,10,12,0
active,email,NA,free_shipping,21.975171450795727,10.519567647395379,9,1,0.31597116018870164,20.786243981915934,5,18,0
churn_risk,email,LATAM,bogo,41.03565393213898,12.601508582404932,3,2,0.15918350580626636,40.078428246200296,7,19,0
vip,email,APAC,percent_off,40.07273214800908,9.178373182213672,7,2,0.1898936006679352,18.644154991051124,7,8,0
active,email,NA,percent_off,36.83225896053802,14.638062331072895,8,1,0.2804171138329479,14.213508843216982,7,8,0
active,in_app,NA,percent_off,44.83102524951694,18.89410704135484,3,0,0.6173938943233854,21.51787846870098,7,2,0
churn_risk,email,LATAM,percent_off,,2.213679131605679,4,1,0.8462951064183878,7.701806568842946,14,21,0
vip,email,EU,percent_off,28.872606268533392,12.932214554067071,5,1,0.39940471281245904,4.680932550731651,7,10,0
active,email,EU,loyalty_points,23.40311471008816,9.922837674457755,7,1,0.5084416433135913,0.0,3,14,0
active,email,APAC,free_shipping,34.099132047295306,1.501130647657115,11,1,0.12411822610473966,28.43516158547346,5,6,0
churn_risk,push,EU,percent_off,32.68063704413655,3.1146486422795543,3,2,0.5216141296450244,26.80134220362335,2,15,0
active,email,NA,percent_off,43.42100564352215,6.529880163310301,2,0,0.34163235001989417,11.797451369008618,5,16,1
new,email,NA,bogo,38.254928596372665,23.91990913729214,7,2,0.23534871601435087,32.546270705262444,14,0,0
active,email,EU,percent_off,41.58359056824575,2.935866112256521,6,1,0.23702462079898448,35.0583062960595,7,4,0
new,in_app,NA,free_shipping,31.83157991995543,2.424273461827317,4,1,0.3831812168534676,19.241952802142958,5,13,0
active,email,NA,percent_off,38.46241922402834,15.316445923433754,5,3,0.3376862540599637,23.831935306377346,5,21,0
active,email,APAC,loyalty_points,53.94008959236701,44.653332838496866,5,2,0.13329161441952625,14.036782793872074,14,16,0
churn_risk,push,NA,percent_off,19.19903707743166,7.115903433000183,6,1,0.15399759752427317,4.940002828677418,14,17,0
active,email,NA,percent_off,,5.171935835869841,3,0,0.2570547747987004,21.881391174402054,7,6,0
active,push,APAC,loyalty_points,41.006043246754274,3.5154005156110717,8,1,0.10824522414010444,29.047693347643428,5,23,1
new,push,EU,percent_off,24.666029930790778,0.6122466778612685,5,0,0.1640611834346349,19.532080221226483,5,22,0
churn_risk,email,NA,percent_off,18.800955904820228,2.3582257003013387,7,2,0.33585737692374823,14.768858366321822,3,1,0
new,email,APAC,percent_off,39.87298568831077,1.1768467078576301,6,0,0.034606454471202606,16.515797476347718,5,2,0
active,sms,EU,bogo,22.951862348403587,8.177031969669034,5,4,0.38799208410756114,13.522340105796882,7,20,1
new,push,NA,percent_off,50.92961693610228,45.90878247777294,2,3,0.13208157748670074,7.779615862342476,14,5,0
churn_risk,in_app,NA,loyalty_points,,18.580250587630477,7,0,0.18056797987017384,20.359280238118235,3,5,0
active,email,NA,loyalty_points,31.77133584036197,11.046298707508644,7,2,0.24228287275303245,17.17434414773451,1,7,1
active,email,APAC,free_shipping,24.962615408059044,8.001294661135574,9,1,0.2209000964125332,9.910137263151178,10,23,0
active,in_app,NA,percent_off,36.367072112142,11.522346901664955,11,1,0.15243822019032774,12.294361607630453,7,0,0
churn_risk,email,EU,loyalty_points,18.0,5.659771305149485,7,0,0.16331789274982406,16.51216429836333,1,7,0
active,sms,APAC,free_shipping,18.0,2.3578046504971897,5,0,0.2264768310029765,28.818727978980455,7,10,0
churn_risk,email,NA,percent_off,18.0,10.692554486670355,2,2,0.2309945990513636,25.82739046364447,14,10,0
churn_risk,in_app,NA,percent_off,46.509091721815246,9.011941799694899,5,2,0.5423514473974627,8.696789837511744,3,15,0
vip,email,NA,free_shipping,23.834469409674334,34.704402223099265,8,0,0.11543357691621138,,14,21,0
